"Year.ID.ForecastYear.Quarter","YEAR FORECAST MADE","YEAR BEING FORECAST","QUARTER","FORECASTER ID","INDUSTRY","BIN 1","BIN 2","BIN 3","BIN 4","BIN 5","BIN 6","BIN 7","BIN 8","BIN 9","BIN 10","BIN 11","BIN 12","BIN 13","BIN 14","BIN 15","INDICATOR","TDIST"
"1969-18-1969-3",1969,1969,3,18,,0,0,0,0,0,5,10,25,40,10,10,0,0,0,0,"NominalGNP",0.25
"1969-22-1969-3",1969,1969,3,22,,0,0,10,70,10,10,0,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-23-1969-3",1969,1969,3,23,,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-24-1969-3",1969,1969,3,24,,0,0,10,20,35,25,10,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-26-1969-3",1969,1969,3,26,,4,5,25,50,15,1,0,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-29-1969-3",1969,1969,3,29,,0,0,0,5,10,40,30,10,5,0,0,0,0,0,0,"NominalGNP",0.25
"1969-30-1969-3",1969,1969,3,30,,0,0,2,96,2,0,0,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-31-1969-3",1969,1969,3,31,,0,10,30,40,20,0,0,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-33-1969-3",1969,1969,3,33,,3,5,6,10,12,16,18,10,6,5,3,2,2,1,1,"NominalGNP",0.25
"1969-34-1969-3",1969,1969,3,34,,0,0,0,10,40,40,10,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-38-1969-3",1969,1969,3,38,,0,0,20,60,20,0,0,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-39-1969-3",1969,1969,3,39,,0,0,0,10,70,20,0,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-40-1969-3",1969,1969,3,40,,0,0,0,10,35,35,10,10,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-41-1969-3",1969,1969,3,41,,0,0,10,80,10,0,0,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-44-1969-3",1969,1969,3,44,,0,0,20,40,20,10,5,5,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-46-1969-3",1969,1969,3,46,,0,0,0,0,0,10,60,30,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-47-1969-3",1969,1969,3,47,,0,0,0,0,20,70,10,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-48-1969-3",1969,1969,3,48,,0,0,4,10,20,30,20,10,4,1,1,0,0,0,0,"NominalGNP",0.25
"1969-49-1969-3",1969,1969,3,49,,0,2,5,10,20,42,15,5,1,0,0,0,0,0,0,"NominalGNP",0.25
"1969-51-1969-3",1969,1969,3,51,,0,0,0,0,0,25,60,15,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-53-1969-3",1969,1969,3,53,,0,0,15,60,25,0,0,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-54-1969-3",1969,1969,3,54,,0,0,1,3,6,10,18,50,10,2,0,0,0,0,0,"NominalGNP",0.25
"1969-56-1969-3",1969,1969,3,56,,0,0,10,75,15,0,0,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-58-1969-3",1969,1969,3,58,,0,0,10,80,10,0,0,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-61-1969-3",1969,1969,3,61,,0,0,0,0,15,70,15,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-62-1969-3",1969,1969,3,62,,0,0,0,0,20,40,25,15,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-64-1969-3",1969,1969,3,64,,1,1,1,5,10,22,35,18,4,1,1,1,0,0,0,"NominalGNP",0.25
"1969-65-1969-3",1969,1969,3,65,,0,0,0,5,45,45,5,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-69-1969-3",1969,1969,3,69,,0,0,0,0,0,5,20,25,25,20,5,0,0,0,0,"NominalGNP",0.25
"1969-70-1969-3",1969,1969,3,70,,0,0,0,10,60,30,0,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-74-1969-3",1969,1969,3,74,,0,0,0,10,50,30,10,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-76-1969-3",1969,1969,3,76,,0,0,10,50,30,10,0,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-77-1969-3",1969,1969,3,77,,2,8,10,16,20,25,15,4,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-78-1969-3",1969,1969,3,78,,0,0,0,20,60,20,0,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-81-1969-3",1969,1969,3,81,,0,0,25,60,15,0,0,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-82-1969-3",1969,1969,3,82,,0,0,10,40,50,0,0,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-85-1969-3",1969,1969,3,85,,0,0,0,10,70,10,10,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-86-1969-3",1969,1969,3,86,,0,0,0,90,10,0,0,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-90-1969-3",1969,1969,3,90,,0,0,10,80,10,0,0,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-93-1969-3",1969,1969,3,93,,,,,,,,,,,,,,,,,"NominalGNP",0.25
"1969-97-1969-3",1969,1969,3,97,,,,,,,,,,,,,,,,,"NominalGNP",0.25
"1969-98-1969-3",1969,1969,3,98,,,,,,,,,,,,,,,,,"NominalGNP",0.25
"1969-100-1969-3",1969,1969,3,100,,,,,,,,,,,,,,,,,"NominalGNP",0.25
"1969-102-1969-3",1969,1969,3,102,,,,,,,,,,,,,,,,,"NominalGNP",0.25
"1969-103-1969-3",1969,1969,3,103,,,,,,,,,,,,,,,,,"NominalGNP",0.25
"1969-104-1969-3",1969,1969,3,104,,,,,,,,,,,,,,,,,"NominalGNP",0.25
"1969-107-1969-3",1969,1969,3,107,,,,,,,,,,,,,,,,,"NominalGNP",0.25
"1969-109-1969-3",1969,1969,3,109,,,,,,,,,,,,,,,,,"NominalGNP",0.25
"1969-118-1969-3",1969,1969,3,118,,,,,,,,,,,,,,,,,"NominalGNP",0.25
"1969-131-1969-3",1969,1969,3,131,,,,,,,,,,,,,,,,,"NominalGNP",0.25
"1969-132-1969-3",1969,1969,3,132,,,,,,,,,,,,,,,,,"NominalGNP",0.25
"1969-150-1969-3",1969,1969,3,150,,,,,,,,,,,,,,,,,"NominalGNP",0.25
"1969-201-1969-3",1969,1969,3,201,,,,,,,,,,,,,,,,,"NominalGNP",0.25
"1969-202-1969-3",1969,1969,3,202,,0,0,2,5,80,10,3,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-203-1969-3",1969,1969,3,203,,0,0,0,5,7,20,40,20,5,3,0,0,0,0,0,"NominalGNP",0.25
"1969-204-1969-3",1969,1969,3,204,,0,0,0,0,0,20,30,30,10,10,0,0,0,0,0,"NominalGNP",0.25
"1969-205-1969-3",1969,1969,3,205,,0,5,5,10,20,40,20,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-206-1969-3",1969,1969,3,206,,0,0,0,5,5,5,15,20,30,10,5,5,0,0,0,"NominalGNP",0.25
"1969-207-1969-3",1969,1969,3,207,,0,1,5,15,50,16,10,2,1,0,0,0,0,0,0,"NominalGNP",0.25
"1969-208-1969-3",1969,1969,3,208,,5,8,5,5,5,20,52,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-209-1969-3",1969,1969,3,209,,0,0,20,80,0,0,0,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-210-1969-3",1969,1969,3,210,,2,5,15,45,30,2,1,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-211-1969-3",1969,1969,3,211,,,,,,,,,,,,,,,,,"NominalGNP",0.25
"1969-212-1969-3",1969,1969,3,212,,0,0,10,40,40,5,5,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-213-1969-3",1969,1969,3,213,,,,,,,,,,,,,,,,,"NominalGNP",0.25
"1969-214-1969-3",1969,1969,3,214,,0,0,0,0,0,0,0,0,0,15,50,25,10,0,0,"NominalGNP",0.25
"1969-215-1969-3",1969,1969,3,215,,,,,,,,,,,,,,,,,"NominalGNP",0.25
"1969-216-1969-3",1969,1969,3,216,,40,20,20,10,5,5,0,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-217-1969-3",1969,1969,3,217,,0,0,0,5,15,30,20,15,10,5,0,0,0,0,0,"NominalGNP",0.25
"1969-218-1969-3",1969,1969,3,218,,0,0,0,0,0,0,5,25,50,10,10,0,0,0,0,"NominalGNP",0.25
"1969-219-1969-3",1969,1969,3,219,,5,5,25,25,10,10,10,10,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-220-1969-3",1969,1969,3,220,,7,8,12,15,13,12,10,8,6,5,3,1,0,0,0,"NominalGNP",0.25
"1969-221-1969-3",1969,1969,3,221,,0,30,40,20,10,0,0,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-222-1969-3",1969,1969,3,222,,2,2,3,4,10,15,20,15,10,5,4,4,3,2,1,"NominalGNP",0.25
"1969-223-1969-3",1969,1969,3,223,,0,30,40,30,0,0,0,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-224-1969-3",1969,1969,3,224,,0,0,0,0,0,10,20,50,20,0,0,0,0,0,0,"NominalGNP",0.25
"1969-225-1969-3",1969,1969,3,225,,0,0,0,2,10,35,35,10,5,3,0,0,0,0,0,"NominalGNP",0.25
"1969-226-1969-3",1969,1969,3,226,,0,0,0,0,20,30,40,10,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-227-1969-3",1969,1969,3,227,,0,0,0,0,0,0,0,0,20,60,20,0,0,0,0,"NominalGNP",0.25
"1969-228-1969-3",1969,1969,3,228,,5,5,5,10,15,30,20,5,5,0,0,0,0,0,0,"NominalGNP",0.25
"1969-229-1969-3",1969,1969,3,229,,0,0,5,10,30,30,15,10,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-230-1969-3",1969,1969,3,230,,0,5,25,40,25,5,0,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-231-1969-3",1969,1969,3,231,,5,14,22,23,17,10,6,2,1,0,0,0,0,0,0,"NominalGNP",0.25
"1969-232-1969-3",1969,1969,3,232,,0,0,0,0,10,40,40,10,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-233-1969-3",1969,1969,3,233,,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-234-1969-3",1969,1969,3,234,,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-235-1969-3",1969,1969,3,235,,0,10,60,30,0,0,0,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-236-1969-3",1969,1969,3,236,,0,5,10,35,35,10,5,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-237-1969-3",1969,1969,3,237,,1,2,7,18,30,21,16,3,1,1,0,0,0,0,0,"NominalGNP",0.25
"1969-238-1969-3",1969,1969,3,238,,0,5,15,35,25,10,5,5,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-239-1969-3",1969,1969,3,239,,0,0,0,0,0,0,0,5,10,20,30,20,10,5,0,"NominalGNP",0.25
"1969-240-1969-3",1969,1969,3,240,,0,0,0,0,0,0,10,25,35,20,10,0,0,0,0,"NominalGNP",0.25
"1969-241-1969-3",1969,1969,3,241,,0,0,0,5,15,30,30,15,3,2,0,0,0,0,0,"NominalGNP",0.25
"1969-242-1969-3",1969,1969,3,242,,1,2,2,2,3,3,4,4,9,10,30,10,10,5,5,"NominalGNP",0.25
"1969-243-1969-3",1969,1969,3,243,,0,0,0,0,0,0,0,0,0,30,50,20,0,0,0,"NominalGNP",0.25
"1969-244-1969-3",1969,1969,3,244,,0,0,10,80,10,0,0,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-245-1969-3",1969,1969,3,245,,,,,,,,,,,,,,,,,"NominalGNP",0.25
"1969-246-1969-3",1969,1969,3,246,,0,0,0,0,5,10,10,30,20,15,10,0,0,0,0,"NominalGNP",0.25
"1969-247-1969-3",1969,1969,3,247,,0,0,0,0,0,20,60,20,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-248-1969-3",1969,1969,3,248,,0,0,0,0,0,0,0,0,85,0,0,15,0,0,0,"NominalGNP",0.25
"1969-249-1969-3",1969,1969,3,249,,10,50,30,10,0,0,0,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-250-1969-3",1969,1969,3,250,,1,1,1,1,1,1,4,10,20,30,15,10,2,2,1,"NominalGNP",0.25
"1969-251-1969-3",1969,1969,3,251,,0,0,0,10,60,20,10,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-252-1969-3",1969,1969,3,252,,0,0,20,80,0,0,0,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-253-1969-3",1969,1969,3,253,,1,1,2,5,20,50,15,5,1,0,0,0,0,0,0,"NominalGNP",0.25
"1969-254-1969-3",1969,1969,3,254,,0,0,0,0,0,5,10,30,35,15,5,0,0,0,0,"NominalGNP",0.25
"1969-255-1969-3",1969,1969,3,255,,5,5,5,15,15,10,5,5,5,5,5,5,5,5,5,"NominalGNP",0.25
"1969-256-1969-3",1969,1969,3,256,,0,0,0,5,25,40,25,5,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-258-1969-3",1969,1969,3,258,,0,0,10,30,20,10,10,10,10,0,0,0,0,0,0,"NominalGNP",0.25
"1969-260-1969-3",1969,1969,3,260,,0,0,0,0,0,0,30,40,20,10,0,0,0,0,0,"NominalGNP",0.25
"1969-262-1969-3",1969,1969,3,262,,0,0,10,20,35,20,5,5,5,0,0,0,0,0,0,"NominalGNP",0.25
"1969-264-1969-3",1969,1969,3,264,,0,0,0,50,40,5,5,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-266-1969-3",1969,1969,3,266,,0,0,0,0,50,30,20,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-268-1969-3",1969,1969,3,268,,0,0,0,0,0,0,5,10,70,10,5,0,0,0,0,"NominalGNP",0.25
"1969-270-1969-3",1969,1969,3,270,,0,0,0,0,0,0,5,15,20,50,10,0,0,0,0,"NominalGNP",0.25
"1969-272-1969-3",1969,1969,3,272,,0,4,5,4,1,3,14,16,19,10,8,7,5,2,2,"NominalGNP",0.25
"1969-274-1969-3",1969,1969,3,274,,,,,,,,,,,,,,,,,"NominalGNP",0.25
"1969-276-1969-3",1969,1969,3,276,,,,,,,,,,,,,,,,,"NominalGNP",0.25
"1969-278-1969-3",1969,1969,3,278,,10,7,9,14,13,10,9,7,6,5,4,3,2,1,0,"NominalGNP",0.25
"1969-280-1969-3",1969,1969,3,280,,0,0,20,70,10,0,0,0,0,0,0,0,0,0,0,"NominalGNP",0.25
"1969-282-1969-3",1969,1969,3,282,,,,,,,,,,,,,,,,,"NominalGNP",0.25
"1969-1-1969-4",1969,1969,4,1,,0,0,0,10,10,50,20,10,0,0,0,0,0,0,0,"NominalGNP",0
"1969-3-1969-4",1969,1969,4,3,,0,0,0,0,10,80,10,0,0,0,0,0,0,0,0,"NominalGNP",0
"1969-4-1969-4",1969,1969,4,4,,0,0,0,5,60,25,10,0,0,0,0,0,0,0,0,"NominalGNP",0
"1969-6-1969-4",1969,1969,4,6,,0,0,0,0,0,10,20,40,15,15,0,0,0,0,0,"NominalGNP",0
"1969-7-1969-4",1969,1969,4,7,,0,0,3,5,15,35,25,8,5,4,0,0,0,0,0,"NominalGNP",0
"1969-8-1969-4",1969,1969,4,8,,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,"NominalGNP",0
"1969-9-1969-4",1969,1969,4,9,,0,0,0,5,15,25,35,15,5,0,0,0,0,0,0,"NominalGNP",0
"1969-13-1969-4",1969,1969,4,13,,0,0,20,40,30,10,0,0,0,0,0,0,0,0,0,"NominalGNP",0
"1969-14-1969-4",1969,1969,4,14,,,,,,,,,,,,,,,,,"NominalGNP",0
"1969-15-1969-4",1969,1969,4,15,,0,0,0,10,40,40,10,0,0,0,0,0,0,0,0,"NominalGNP",0
"1969-16-1969-4",1969,1969,4,16,,0,0,0,0,0,20,50,20,10,0,0,0,0,0,0,"NominalGNP",0
"1969-18-1969-4",1969,1969,4,18,,0,0,0,0,0,0,10,50,25,15,0,0,0,0,0,"NominalGNP",0
"1969-21-1969-4",1969,1969,4,21,,0,0,0,5,25,50,20,0,0,0,0,0,0,0,0,"NominalGNP",0
"1969-22-1969-4",1969,1969,4,22,,0,0,0,50,40,10,0,0,0,0,0,0,0,0,0,"NominalGNP",0
"1969-23-1969-4",1969,1969,4,23,,0,0,0,5,70,20,5,0,0,0,0,0,0,0,0,"NominalGNP",0
"1969-27-1969-4",1969,1969,4,27,,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,"NominalGNP",0
"1969-29-1969-4",1969,1969,4,29,,0,0,0,5,12,23,43,12,5,0,0,0,0,0,0,"NominalGNP",0
"1969-31-1969-4",1969,1969,4,31,,0,0,20,40,30,10,0,0,0,0,0,0,0,0,0,"NominalGNP",0
"1969-33-1969-4",1969,1969,4,33,,1,4,6,8,10,18,20,12,7,5,3,2,2,1,1,"NominalGNP",0
"1969-38-1969-4",1969,1969,4,38,,0,0,0,0,0,25,70,5,0,0,0,0,0,0,0,"NominalGNP",0
"1969-40-1969-4",1969,1969,4,40,,0,0,0,0,10,35,35,10,10,0,0,0,0,0,0,"NominalGNP",0
"1969-46-1969-4",1969,1969,4,46,,0,0,0,0,0,30,60,10,0,0,0,0,0,0,0,"NominalGNP",0
"1969-47-1969-4",1969,1969,4,47,,0,0,0,10,25,35,20,10,0,0,0,0,0,0,0,"NominalGNP",0
"1969-48-1969-4",1969,1969,4,48,,1,4,10,15,20,20,15,10,3,1,1,0,0,0,0,"NominalGNP",0
"1969-49-1969-4",1969,1969,4,49,,0,2,5,10,20,40,20,3,0,0,0,0,0,0,0,"NominalGNP",0
"1969-50-1969-4",1969,1969,4,50,,,,,,,,,,,,,,,,,"NominalGNP",0
"1969-51-1969-4",1969,1969,4,51,,0,0,0,0,10,80,10,0,0,0,0,0,0,0,0,"NominalGNP",0
"1969-52-1969-4",1969,1969,4,52,,0,0,0,20,30,30,20,0,0,0,0,0,0,0,0,"NominalGNP",0
"1969-54-1969-4",1969,1969,4,54,,0,0,1,1,2,10,20,50,12,3,1,0,0,0,0,"NominalGNP",0
"1969-56-1969-4",1969,1969,4,56,,0,0,0,10,70,20,0,0,0,0,0,0,0,0,0,"NominalGNP",0
"1969-57-1969-4",1969,1969,4,57,,0,0,0,5,10,20,30,25,5,5,0,0,0,0,0,"NominalGNP",0
"1969-58-1969-4",1969,1969,4,58,,0,0,0,5,20,60,15,0,0,0,0,0,0,0,0,"NominalGNP",0
"1969-60-1969-4",1969,1969,4,60,,0,0,0,30,50,20,0,0,0,0,0,0,0,0,0,"NominalGNP",0
"1969-61-1969-4",1969,1969,4,61,,0,0,0,0,45,55,0,0,0,0,0,0,0,0,0,"NominalGNP",0
"1969-64-1969-4",1969,1969,4,64,,0,0,0,0,0,20,40,25,10,5,0,0,0,0,0,"NominalGNP",0
"1969-66-1969-4",1969,1969,4,66,,0,0,0,0,7,90,3,0,0,0,0,0,0,0,0,"NominalGNP",0
"1969-67-1969-4",1969,1969,4,67,,0,1,4,7,15,45,15,7,4,2,0,0,0,0,0,"NominalGNP",0
"1969-70-1969-4",1969,1969,4,70,,0,0,0,0,15,70,15,0,0,0,0,0,0,0,0,"NominalGNP",0
"1969-73-1969-4",1969,1969,4,73,,0,0,0,0,10,50,40,0,0,0,0,0,0,0,0,"NominalGNP",0
"1969-75-1969-4",1969,1969,4,75,,1,3,5,10,15,30,15,10,5,1,1,1,1,1,1,"NominalGNP",0
"1969-77-1969-4",1969,1969,4,77,,2,3,6,15,20,32,12,6,3,1,0,0,0,0,0,"NominalGNP",0
"1969-78-1969-4",1969,1969,4,78,,0,0,0,20,70,10,0,0,0,0,0,0,0,0,0,"NominalGNP",0
"1969-80-1969-4",1969,1969,4,80,,0,0,0,0,30,50,20,0,0,0,0,0,0,0,0,"NominalGNP",0
"1969-82-1969-4",1969,1969,4,82,,0,0,0,0,20,70,10,0,0,0,0,0,0,0,0,"NominalGNP",0
"1969-83-1969-4",1969,1969,4,83,,0,0,0,10,40,40,10,0,0,0,0,0,0,0,0,"NominalGNP",0
"1969-85-1969-4",1969,1969,4,85,,0,0,0,0,20,60,20,0,0,0,0,0,0,0,0,"NominalGNP",0
"1969-86-1969-4",1969,1969,4,86,,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0,"NominalGNP",0
"1969-88-1969-4",1969,1969,4,88,,0,0,5,40,35,20,0,0,0,0,0,0,0,0,0,"NominalGNP",0
"1969-90-1969-4",1969,1969,4,90,,0,0,0,10,40,40,10,0,0,0,0,0,0,0,0,"NominalGNP",0
"1969-91-1969-4",1969,1969,4,91,,0,0,0,0,15,25,30,15,10,5,0,0,0,0,0,"NominalGNP",0
"1969-92-1969-4",1969,1969,4,92,,,,,,,,,,,,,,,,,"NominalGNP",0
"1969-97-1969-4",1969,1969,4,97,,0,0,0,0,0,0,0,10,20,50,10,10,0,0,0,"NominalGNP",0
"1969-98-1969-4",1969,1969,4,98,,0,0,0,0,10,80,10,0,0,0,0,0,0,0,0,"NominalGNP",0
"1969-100-1969-4",1969,1969,4,100,,0,0,3,10,15,50,15,5,2,0,0,0,0,0,0,"NominalGNP",0
"1969-101-1969-4",1969,1969,4,101,,0,0,0,10,10,20,30,20,10,0,0,0,0,0,0,"NominalGNP",0
"1969-102-1969-4",1969,1969,4,102,,0,0,5,20,50,20,5,0,0,0,0,0,0,0,0,"NominalGNP",0
"1969-103-1969-4",1969,1969,4,103,,0,0,0,0,40,50,10,0,0,0,0,0,0,0,0,"NominalGNP",0
"1970-1-1970-1",1970,1970,1,1,,0,0,0,0,0,70,30,0,0,0,0,0,0,0,0,"NominalGNP",0.75
"1970-3-1970-1",1970,1970,1,3,,0,0,0,0,10,80,10,0,0,0,0,0,0,0,0,"NominalGNP",0.75
"1970-4-1970-1",1970,1970,1,4,,0,0,0,10,40,30,20,0,0,0,0,0,0,0,0,"NominalGNP",0.75
"1970-6-1970-1",1970,1970,1,6,,0,0,0,0,20,30,30,10,10,0,0,0,0,0,0,"NominalGNP",0.75
"1970-7-1970-1",1970,1970,1,7,,0,0,1,7,18,25,28,15,5,1,0,0,0,0,0,"NominalGNP",0.75
"1970-8-1970-1",1970,1970,1,8,,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,"NominalGNP",0.75
"1970-9-1970-1",1970,1970,1,9,,0,0,0,5,15,25,35,15,5,0,0,0,0,0,0,"NominalGNP",0.75
"1970-13-1970-1",1970,1970,1,13,,0,0,0,5,15,40,20,15,5,0,0,0,0,0,0,"NominalGNP",0.75
"1970-14-1970-1",1970,1970,1,14,,,,,,,,,,,,,,,,,"NominalGNP",0.75
"1970-15-1970-1",1970,1970,1,15,,0,0,0,0,10,70,15,5,0,0,0,0,0,0,0,"NominalGNP",0.75
"1970-16-1970-1",1970,1970,1,16,,0,0,0,0,10,40,40,10,0,0,0,0,0,0,0,"NominalGNP",0.75
"1970-18-1970-1",1970,1970,1,18,,0,0,0,0,0,5,30,40,20,5,0,0,0,0,0,"NominalGNP",0.75
"1970-22-1970-1",1970,1970,1,22,,0,0,0,0,0,50,40,10,0,0,0,0,0,0,0,"NominalGNP",0.75
"1970-28-1970-1",1970,1970,1,28,,3,5,10,13,16,20,12,10,6,2,1,1,1,0,0,"NominalGNP",0.75
"1970-29-1970-1",1970,1970,1,29,,0,0,0,10,40,30,15,5,0,0,0,0,0,0,0,"NominalGNP",0.75
"1970-31-1970-1",1970,1970,1,31,,0,0,0,20,40,30,10,0,0,0,0,0,0,0,0,"NominalGNP",0.75
"1970-32-1970-1",1970,1970,1,32,,0,0,0,0,5,30,40,20,5,0,0,0,0,0,0,"NominalGNP",0.75
"1970-33-1970-1",1970,1970,1,33,,1,4,6,8,10,18,20,12,7,5,3,2,2,1,1,"NominalGNP",0.75
"1970-34-1970-1",1970,1970,1,34,,0,0,0,0,10,80,10,0,0,0,0,0,0,0,0,"NominalGNP",0.75
"1970-40-1970-1",1970,1970,1,40,,0,0,0,0,10,35,35,10,10,0,0,0,0,0,0,"NominalGNP",0.75
"1970-44-1970-1",1970,1970,1,44,,0,0,0,10,25,35,20,10,0,0,0,0,0,0,0,"NominalGNP",0.75
"1970-45-1970-1",1970,1970,1,45,,0,0,0,5,20,25,20,15,10,5,0,0,0,0,0,"NominalGNP",0.75
"1970-46-1970-1",1970,1970,1,46,,0,0,0,0,0,30,60,10,0,0,0,0,0,0,0,"NominalGNP",0.75
"1970-48-1970-1",1970,1970,1,48,,0,0,0,5,15,20,25,20,10,5,0,0,0,0,0,"NominalGNP",0.75
"1970-49-1970-1",1970,1970,1,49,,0,0,2,5,13,40,30,7,3,0,0,0,0,0,0,"NominalGNP",0.75
"1970-51-1970-1",1970,1970,1,51,,0,0,0,0,10,70,20,0,0,0,0,0,0,0,0,"NominalGNP",0.75
"1970-52-1970-1",1970,1970,1,52,,0,0,0,10,30,40,20,0,0,0,0,0,0,0,0,"NominalGNP",0.75
"1970-55-1970-1",1970,1970,1,55,,0,0,0,20,50,30,0,0,0,0,0,0,0,0,0,"NominalGNP",0.75
"1970-56-1970-1",1970,1970,1,56,,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,"NominalGNP",0.75
"1970-57-1970-1",1970,1970,1,57,,0,0,0,5,10,25,35,20,5,0,0,0,0,0,0,"NominalGNP",0.75
"1970-58-1970-1",1970,1970,1,58,,0,0,0,5,30,60,5,0,0,0,0,0,0,0,0,"NominalGNP",0.75
"1970-59-1970-1",1970,1970,1,59,,0,1,2,10,25,37,17,4,2,1,1,0,0,0,0,"NominalGNP",0.75
"1970-61-1970-1",1970,1970,1,61,,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,"NominalGNP",0.75
"1970-64-1970-1",1970,1970,1,64,,0,0,0,0,2,25,35,20,10,5,3,0,0,0,0,"NominalGNP",0.75
"1970-66-1970-1",1970,1970,1,66,,0,0,0,0,5,70,25,0,0,0,0,0,0,0,0,"NominalGNP",0.75
"1970-67-1970-1",1970,1970,1,67,,0,1,4,7,15,45,15,7,4,2,0,0,0,0,0,"NominalGNP",0.75
"1970-69-1970-1",1970,1970,1,69,,0,0,0,0,10,20,40,20,10,0,0,0,0,0,0,"NominalGNP",0.75
"1970-70-1970-1",1970,1970,1,70,,0,0,0,0,15,70,15,0,0,0,0,0,0,0,0,"NominalGNP",0.75
"1970-71-1970-1",1970,1970,1,71,,0,0,0,10,40,30,20,0,0,0,0,0,0,0,0,"NominalGNP",0.75
"1970-72-1970-1",1970,1970,1,72,,0,0,0,0,20,60,20,0,0,0,0,0,0,0,0,"NominalGNP",0.75
"1970-73-1970-1",1970,1970,1,73,,0,0,0,0,5,45,40,10,0,0,0,0,0,0,0,"NominalGNP",0.75
"1970-74-1970-1",1970,1970,1,74,,0,0,0,0,30,60,10,0,0,0,0,0,0,0,0,"NominalGNP",0.75
"1970-75-1970-1",1970,1970,1,75,,1,2,3,10,20,35,20,5,2,1,1,0,0,0,0,"NominalGNP",0.75
"1970-77-1970-1",1970,1970,1,77,,0,0,2,5,8,13,31,17,13,6,3,2,0,0,0,"NominalGNP",0.75
"1970-78-1970-1",1970,1970,1,78,,0,0,0,20,60,20,0,0,0,0,0,0,0,0,0,"NominalGNP",0.75
