YEAR FORECAST MADE,YEAR BEING FORECAST,INDICATOR,actual,MAX,pred_average,pred_var,banana,beef,bread,chicken,eggs,electricity,flour,iceCream,unleadedGasoline
2015,2015,RealGDP,2.70637,0.35,2.66,2.5144,0.589,4.224333333333334,1.4513333333333334,1.547,2.111333333333333,0.1373333333333333,0.5293333333333333,4.977666666666667,2.280666666666667
1996,1996,RealGDP,3.77257,0.65,2.45,0.3475,0.4743333333333333,1.3993333333333335,0.876,1.0086666666666666,1.192,0.093,0.2933333333333333,2.998333333333333,1.2456666666666667
2014,2015,RealGDP,2.70637,0.45,2.8,0.51,0.6066666666666666,3.997666666666667,1.4046666666666667,1.5366666666666668,1.9663333333333333,0.1423333333333333,0.5236666666666667,4.819,3.5056666666666665
2017,2020,Unemployment,8.10833333333333,0.45,4.6875,0.79046875,0.569,3.595,1.33,1.4800000000000002,1.385,0.138,0.5133333333333333,4.639666666666666,2.380333333333333
2018,2021,RealGDP,0.0,0.2504,2.8108,2.76940336,0.5723333333333332,3.76,1.2943333333333331,1.5056666666666665,1.666,0.1386666666666667,0.4663333333333333,4.722,2.869333333333333
2010,2011,Core PCE,1.92555704965729,0.29,1.165,0.360275,0.576,2.357666666666667,1.3683333333333334,1.2426666666666666,1.5986666666666665,0.1283333333333333,0.4806666666666666,4.512,2.821
2012,2015,Unemployment,5.275,0.44,7.005,0.843725,0.6023333333333333,3.0,1.4136666666666666,1.3793333333333333,1.7299999999999998,0.1303333333333333,0.5156666666666667,5.050000000000001,3.757
2016,2017,Core CPI,1.74258526230291,0.3,2.145,0.431475,0.571,3.752333333333333,1.3736666666666666,1.4643333333333337,1.656,0.135,0.525,4.808666666666667,2.2536666666666663
2012,2013,Core CPI,1.72314678876611,0.6,2.25,0.1,0.6023333333333333,3.0,1.4136666666666666,1.3793333333333333,1.7299999999999998,0.1303333333333333,0.5156666666666667,5.050000000000001,3.757
2016,2016,Unemployment,4.875,0.67,4.7575,0.13931875,0.568,3.670666666666667,1.3396666666666668,1.4526666666666668,1.4906666666666668,0.139,0.5453333333333333,4.698666666666667,2.196
1993,1994,RealGDP,4.02879,0.4,3.46,2.2984,0.467,1.57,0.7493333333333334,0.8843333333333333,0.9376666666666664,0.0906666666666666,0.2356666666666666,2.482666666666667,1.1236666666666666
2015,2016,RealGDP,1.66747,0.65,2.4,0.49,0.5773333333333333,4.085333333333334,1.4183333333333332,1.4503333333333333,2.741,0.1343333333333333,0.5026666666666667,4.678333333333334,2.1780000000000004
1996,1996,RealGDP,3.77257,0.6,1.45,0.5475,0.501,1.376,0.8566666666666666,0.938,1.128,0.0913333333333333,0.266,2.6966666666666668,1.1383333333333334
1994,1995,RealGDP,2.68421,0.35,2.0,0.85,0.4616666666666666,1.494,0.7636666666666666,0.9063333333333334,0.8343333333333334,0.091,0.2303333333333333,2.6326666666666667,1.0833333333333333
2007,2008,RealGDP,0.12219,0.4,2.4,0.89,0.5106666666666667,2.298,1.1953333333333334,1.1223333333333334,1.4976666666666667,0.1166666666666666,0.3516666666666666,3.8496666666666655,3.014
2007,2008,Core CPI,1.99951403422141,0.5,2.4,0.1525,0.516,2.261,1.263,1.154,1.9106666666666667,0.1156666666666666,0.3803333333333333,4.082666666666667,2.9606666666666666
2011,2012,Unemployment,8.075,0.65,8.725,0.086875,0.6013333333333334,2.8986666666666667,1.4253333333333331,1.3186666666666669,1.8603333333333327,0.1283333333333333,0.523,5.226,3.389666666666667
2012,2014,RealGDP,2.28778,0.3,2.6,1.29,0.5986666666666666,3.0333333333333337,1.4116666666666668,1.4473333333333336,1.807,0.133,0.525,4.889333333333333,3.671333333333333
2014,2015,RealGDP,2.70637,0.6,3.1,0.24,0.6023333333333333,3.848,1.3963333333333334,1.5296666666666667,2.0210000000000004,0.1366666666666667,0.537,4.871,3.681666666666666
2008,2008,Core CPI,1.99951403422141,0.55,2.575,0.081875,0.5526666666666666,2.334,1.3173333333333332,1.163333333333333,2.182,0.116,0.455,4.092,3.112666666666667
2013,2013,Core PCE,1.57823742497407,0.4,1.975,0.211875,0.5993333333333334,3.4716666666666662,1.420333333333333,1.500333333333333,1.856,0.137,0.527,4.889666666666666,3.5946666666666665
2012,2012,Core CPI,1.94900192417855,0.6,2.05,0.06,0.6026666666666666,3.1275,1.4253333333333331,1.508,1.9766666666666663,0.1273333333333333,0.502,5.088666666666667,3.535
2008,2009,Core CPI,1.75022285064397,0.3,2.61,0.4804,0.5526666666666666,2.334,1.3173333333333332,1.163333333333333,2.182,0.116,0.455,4.092,3.112666666666667
2014,2015,Unemployment,5.275,0.5,6.2,0.1225,0.6066666666666666,3.997666666666667,1.4046666666666667,1.5366666666666668,1.9663333333333333,0.1423333333333333,0.5236666666666667,4.819,3.5056666666666665
2011,2011,RealGDP,1.5499,0.3,1.92,3.1836,0.608,2.8350000000000004,1.4880000000000002,1.2986666666666669,1.768333333333333,0.135,0.54,4.8196666666666665,3.632
2014,2015,RealGDP,2.70637,0.75,2.25,0.1875,0.6066666666666666,3.997666666666667,1.4046666666666667,1.5366666666666668,1.9663333333333333,0.1423333333333333,0.5236666666666667,4.819,3.5056666666666665
2007,2007,Core CPI,2.31034482758621,0.55,2.225,0.111875,0.5066666666666667,2.377666666666667,1.2103333333333337,1.139,1.6536666666666668,0.1213333333333333,0.356,3.8723333333333336,2.844
2015,2018,RealGDP,2.91886,0.3,2.15,3.0275,0.5843333333333333,4.196000000000001,1.4613333333333334,1.5123333333333333,2.199,0.139,0.516,4.702333333333333,2.697333333333333
2016,2017,RealGDP,2.25568,0.5,2.0,0.25,0.568,3.670666666666667,1.3396666666666668,1.4526666666666668,1.4906666666666668,0.139,0.5453333333333333,4.698666666666667,2.196
1993,1994,RealGDP,4.02879,0.3,2.96,2.0284,0.467,1.57,0.7493333333333334,0.8843333333333333,0.9376666666666664,0.0906666666666666,0.2356666666666666,2.482666666666667,1.1236666666666666
2004,2005,RealGDP,3.48322,0.33,3.39,1.2379,0.498,2.0973333333333333,0.971,1.073,1.415,0.0943333333333333,0.2973333333333333,3.812,1.961
2011,2013,RealGDP,1.84187,0.5,3.2,0.41,0.608,2.8350000000000004,1.4880000000000002,1.2986666666666669,1.768333333333333,0.135,0.54,4.8196666666666665,3.632
2011,2012,RealGDP,2.28069,0.35,3.43,2.6451,0.614,2.635666666666667,1.4046666666666667,1.2586666666666666,1.7486666666666668,0.1256666666666666,0.493,4.884333333333333,3.268
2014,2015,RealGDP,2.70637,0.35,1.7,1.8,0.6066666666666666,3.997666666666667,1.4046666666666667,1.5366666666666668,1.9663333333333333,0.1423333333333333,0.5236666666666667,4.819,3.5056666666666665
2020,2020,Unemployment,8.10833333333333,0.7,3.8,0.21,0.5733333333333333,3.877333333333333,1.3666666666666665,1.3903333333333332,1.4783333333333335,0.134,0.4393333333333333,4.875333333333334,2.433
2012,2012,Core PCE,1.80752567718949,0.75,2.275,0.061875,0.5986666666666666,3.0333333333333337,1.4116666666666668,1.4473333333333336,1.807,0.133,0.525,4.889333333333333,3.671333333333333
2012,2012,Unemployment,8.075,0.4,8.4,0.2025,0.6046666666666666,2.989333333333333,1.42,1.354,1.837,0.1276666666666666,0.525,5.136666666666667,3.613
2019,2019,Core CPI,2.29057263673473,0.45,2.025,0.181875,0.5733333333333333,3.803,1.2846666666666666,1.5106666666666666,1.342666666666667,0.1366666666666667,0.4453333333333333,4.768,2.829333333333333
1999,2000,RealGDP,4.07716,0.5,3.23,0.5371,0.492,1.4403333333333332,0.8893333333333334,1.0413333333333334,0.9303333333333332,0.086,0.2973333333333333,3.2556666666666665,1.1676666666666666
2012,2015,RealGDP,2.70637,0.25,2.68,2.7076,0.6026666666666666,3.1275,1.4253333333333331,1.508,1.9766666666666663,0.1273333333333333,0.502,5.088666666666667,3.535
2014,2015,Core PCE,1.1841665165822,0.2,1.425,0.681875,0.5863333333333333,4.170333333333333,1.4333333333333331,1.5409999999999997,2.0643333333333334,0.135,0.509,4.929333333333333,2.876333333333333
2010,2011,Core CPI,2.17432412557292,0.3,2.04591836734694,0.601207830070804,0.5826666666666667,2.389666666666667,1.3893333333333333,1.286333333333333,1.6413333333333335,0.1256666666666666,0.453,4.558666666666666,2.877333333333333
2013,2014,Core CPI,1.7271000610448,0.25,2.375,0.396875,0.601,3.3203333333333336,1.4163333333333334,1.4826666666666668,1.8823333333333332,0.132,0.5283333333333333,4.976333333333333,3.6153333333333335
1993,1993,RealGDP,2.75179,0.4,2.6,1.99,0.4076666666666667,1.5766666666666669,0.7603333333333332,0.907,0.895,0.0913333333333333,0.2256666666666666,2.599,1.1033333333333335
2009,2009,Core CPI,1.75022285064397,0.8,1.75,0.05,0.6106666666666666,2.1396666666666664,1.3686666666666667,1.2686666666666666,1.5846666666666664,0.1303333333333333,0.5153333333333333,4.238666666666666,2.5813333333333333
2008,2009,Core PCE,1.52903905586508,0.45,2.3,0.2475,0.624,2.3883333333333336,1.3950000000000002,1.2713333333333334,1.8433333333333333,0.1243333333333333,0.5063333333333334,4.359666666666667,2.337666666666667
1997,1998,RealGDP,4.48139,0.3,2.15,1.4275,0.4626666666666667,1.4023333333333332,0.8933333333333334,1.001,1.0933333333333335,0.0916666666666666,0.2853333333333333,2.958333333333333,1.2106666666666668
2005,2006,RealGDP,2.78281,0.6,3.2,0.61,0.4976666666666666,2.336666666666667,1.0599999999999998,1.0656666666666668,1.1626666666666667,0.0986666666666666,0.3293333333333333,3.779666666666667,2.225
2011,2012,Core CPI,1.94900192417855,0.3,2.025,0.511875,0.614,2.635666666666667,1.4046666666666667,1.2586666666666666,1.7486666666666668,0.1256666666666666,0.493,4.884333333333333,3.268
2009,2010,Core PCE,0.923599155883825,0.27,1.94,0.5239,0.5766666666666667,2.1416666666666666,1.3849999999999998,1.2556666666666667,1.6906666666666668,0.1246666666666666,0.474,4.429333333333333,2.6140000000000003
2014,2014,Core CPI,1.7271000610448,0.55,2.275,0.111875,0.6066666666666666,3.997666666666667,1.4046666666666667,1.5366666666666668,1.9663333333333333,0.1423333333333333,0.5236666666666667,4.819,3.5056666666666665
2011,2011,Core CPI,2.17432412557292,0.25,1.995,0.762475,0.608,2.8350000000000004,1.4880000000000002,1.2986666666666669,1.768333333333333,0.135,0.54,4.8196666666666665,3.632
2003,2004,RealGDP,3.85255,0.5,2.95,1.6475,0.5143333333333334,1.881,1.003,1.039,1.1129999999999998,0.0933333333333333,0.324,3.613666666666667,1.5716666666666663
2017,2020,Unemployment,8.10833333333333,0.35,4.7625,0.65921875,0.5566666666666666,3.731,1.3413333333333333,1.4883333333333333,1.374,0.1423333333333333,0.5096666666666666,4.647333333333333,2.428333333333333
2015,2017,Unemployment,4.35,0.3,5.115,0.729275,0.5803333333333334,4.161666666666666,1.4329999999999998,1.4433333333333334,2.826333333333333,0.1416666666666666,0.5186666666666667,4.618,2.635
2008,2009,Core PCE,1.52903905586508,0.5,1.45,0.26,0.5526666666666666,2.334,1.3173333333333332,1.163333333333333,2.182,0.116,0.455,4.092,3.112666666666667
2006,2007,RealGDP,2.01051,0.4,1.5,1.1,0.511,2.235,1.0773333333333337,1.0476666666666663,1.2436666666666667,0.1123333333333333,0.329,3.719,2.873666666666667
2018,2019,RealGDP,2.28887,0.6,2.42,0.6936,0.576,3.7146666666666666,1.284333333333333,1.516,1.8986666666666665,0.1363333333333333,0.47,4.651,2.8526666666666665
2017,2019,Unemployment,3.68333333333333,0.48,4.67,0.56235,0.569,3.595,1.33,1.4800000000000002,1.385,0.138,0.5133333333333333,4.639666666666666,2.380333333333333
2005,2005,RealGDP,3.48322,0.6,3.25,0.4875,0.4976666666666666,2.336666666666667,1.0599999999999998,1.0656666666666668,1.1626666666666667,0.0986666666666666,0.3293333333333333,3.779666666666667,2.225
1997,1997,RealGDP,4.44717,0.45,3.38,1.3056,0.4946666666666666,1.3903333333333332,0.8610000000000001,1.0006666666666666,1.0116666666666667,0.0946666666666666,0.308,2.885333333333333,1.2286666666666666
2002,2003,RealGDP,2.79621,0.45,2.15,1.1275,0.5043333333333333,1.711666666666667,1.0316666666666665,1.0396666666666663,1.0983333333333334,0.0896666666666666,0.2906666666666666,3.636333333333333,1.4303333333333337
2008,2009,Core CPI,1.75022285064397,0.35,2.25,0.525252525252525,0.624,2.3883333333333336,1.3950000000000002,1.2713333333333334,1.8433333333333333,0.1243333333333333,0.5063333333333334,4.359666666666667,2.337666666666667
2010,2011,RealGDP,1.5499,0.4,2.95,0.8475,0.5826666666666667,2.389666666666667,1.3893333333333333,1.286333333333333,1.6413333333333335,0.1256666666666666,0.453,4.558666666666666,2.877333333333333
2004,2005,RealGDP,3.48322,0.4,3.8,0.81,0.5053333333333333,2.235333333333333,0.9453333333333332,1.074,1.5936666666666666,0.091,0.303,3.716,1.6766666666666667
2014,2016,Unemployment,4.875,0.5,5.55,0.085,0.5863333333333333,4.170333333333333,1.4333333333333331,1.5409999999999997,2.0643333333333334,0.135,0.509,4.929333333333333,2.876333333333333
2012,2013,Core CPI,1.72314678876611,0.7,1.75,0.075,0.5986666666666666,3.0333333333333337,1.4116666666666668,1.4473333333333336,1.807,0.133,0.525,4.889333333333333,3.671333333333333
1998,1998,RealGDP,4.48139,0.8,3.5,0.2,0.4983333333333333,1.411333333333333,0.8653333333333334,1.0553333333333332,1.0153333333333334,0.09,0.3073333333333333,3.154666666666666,1.0546666666666666
2017,2020,Unemployment,8.10833333333333,0.73,3.785,0.230025,0.5566666666666666,3.731,1.3413333333333333,1.4883333333333333,1.374,0.1423333333333333,0.5096666666666666,4.647333333333333,2.428333333333333
2010,2011,Core CPI,2.17432412557292,0.7,0.75,0.075,0.576,2.357666666666667,1.3683333333333334,1.2426666666666666,1.5986666666666665,0.1283333333333333,0.4806666666666666,4.512,2.821
2008,2009,RealGDP,-2.59989,0.5,1.8,0.41,0.6306666666666667,2.349333333333333,1.3813333333333333,1.2093333333333334,1.9476666666666669,0.131,0.5383333333333334,4.278666666666666,3.858
2012,2012,Core CPI,1.94900192417855,0.4,2.0,0.1625,0.6026666666666666,3.1275,1.4253333333333331,1.508,1.9766666666666663,0.1273333333333333,0.502,5.088666666666667,3.535
2008,2009,Core PCE,1.52903905586508,0.55,2.125,0.096875,0.63,2.3016666666666667,1.372,1.1836666666666666,1.973,0.122,0.527,4.116,3.7566666666666655
1995,1996,RealGDP,3.77257,0.5,2.5,0.5,0.508,1.3563333333333334,0.798,0.922,0.9396666666666668,0.0976666666666666,0.253,2.671666666666667,1.1689999999999998
2015,2018,RealGDP,2.91886,0.24,2.804,3.113184,0.589,4.224333333333334,1.4513333333333334,1.547,2.111333333333333,0.1373333333333333,0.5293333333333333,4.977666666666667,2.280666666666667
2009,2009,RealGDP,-2.59989,0.8,-0.5,0.2,0.5766666666666667,2.1416666666666666,1.3849999999999998,1.2556666666666667,1.6906666666666668,0.1246666666666666,0.474,4.429333333333333,2.6140000000000003
2007,2007,Core CPI,2.31034482758621,0.7,1.9,0.0525,0.516,2.261,1.263,1.154,1.9106666666666667,0.1156666666666666,0.3803333333333333,4.082666666666667,2.9606666666666666
2011,2011,RealGDP,1.5499,0.9,1.5,0.1,0.608,2.8350000000000004,1.4880000000000002,1.2986666666666669,1.768333333333333,0.135,0.54,4.8196666666666665,3.632
2017,2018,Core PCE,2.00962285412503,0.6,2.375,0.121875,0.5723333333333332,3.568,1.346,1.4509999999999998,1.489,0.1343333333333333,0.529,4.818333333333334,2.3243333333333336
1992,1993,RealGDP,2.75179,0.6,2.75,0.4875,0.4793333333333334,1.5776666666666666,0.7343333333333333,0.862,0.888,0.085,0.2413333333333333,2.605,1.0616666666666663
2009,2009,Core PCE,1.52903905586508,0.95,1.225,0.011875,0.5766666666666667,2.1416666666666666,1.3849999999999998,1.2556666666666667,1.6906666666666668,0.1246666666666666,0.474,4.429333333333333,2.6140000000000003
2011,2011,Unemployment,8.93333333333333,0.95,9.725,0.011875,0.6013333333333334,2.8986666666666667,1.4253333333333331,1.3186666666666669,1.8603333333333327,0.1283333333333333,0.523,5.226,3.389666666666667
2012,2013,Unemployment,7.35833333333333,0.5,7.425,0.938125,0.6023333333333333,3.0,1.4136666666666666,1.3793333333333333,1.7299999999999998,0.1303333333333333,0.5156666666666667,5.050000000000001,3.757
1995,1996,RealGDP,3.77257,0.5,2.05,0.4475,0.5023333333333334,1.3996666666666666,0.7696666666666667,0.9023333333333332,0.8733333333333334,0.091,0.2406666666666666,2.6316666666666664,1.1213333333333333
2012,2013,Core CPI,1.72314678876611,0.6,2.25,0.1,0.5986666666666666,3.0333333333333337,1.4116666666666668,1.4473333333333336,1.807,0.133,0.525,4.889333333333333,3.671333333333333
2017,2017,Core PCE,1.6647416887779,0.4,1.75,0.15,0.5723333333333332,3.568,1.346,1.4509999999999998,1.489,0.1343333333333333,0.529,4.818333333333334,2.3243333333333336
2015,2016,Core CPI,2.18235875482555,0.25,2.18434343434343,0.70023466993164,0.5843333333333333,4.196000000000001,1.4613333333333334,1.5123333333333333,2.199,0.139,0.516,4.702333333333333,2.697333333333333
2019,2020,RealGDP,-3.40459,0.3,0.9,1.54,0.576,3.761333333333333,1.272333333333333,1.4756666666666665,1.5516666666666663,0.1353333333333333,0.4423333333333333,4.894666666666667,2.402
2011,2011,Core CPI,2.17432412557292,0.7,2.25,0.075,0.6013333333333334,2.8986666666666667,1.4253333333333331,1.3186666666666669,1.8603333333333327,0.1283333333333333,0.523,5.226,3.389666666666667
2002,2002,RealGDP,1.69594,0.8,2.55,0.3475,0.5103333333333334,1.7466666666666668,1.0093333333333332,1.09,1.0063333333333333,0.0906666666666666,0.3183333333333333,3.758333333333333,1.4106666666666667
2016,2016,Unemployment,4.875,0.45,4.825,0.719375,0.568,3.670666666666667,1.3396666666666668,1.4526666666666668,1.4906666666666668,0.139,0.5453333333333333,4.698666666666667,2.196
2013,2015,RealGDP,2.70637,0.35,3.15,1.1275,0.601,3.3203333333333336,1.4163333333333334,1.4826666666666668,1.8823333333333332,0.132,0.5283333333333333,4.976333333333333,3.6153333333333335
2019,2019,Core PCE,1.64766365267226,0.5,2.25,0.2,0.576,3.761333333333333,1.272333333333333,1.4756666666666665,1.5516666666666663,0.1353333333333333,0.4423333333333333,4.894666666666667,2.402
2007,2007,Core PCE,2.25317372895313,0.45,2.025,0.136875,0.5073333333333333,2.260333333333333,1.1606666666666663,1.0453333333333334,1.643,0.113,0.353,4.006666666666667,2.3836666666666666
2013,2014,Unemployment,6.15833333333333,0.4,6.9375,0.31796875,0.5993333333333334,3.4716666666666662,1.420333333333333,1.500333333333333,1.856,0.137,0.527,4.889666666666666,3.5946666666666665
1994,1994,RealGDP,4.02879,0.8,2.5,0.2,0.4846666666666666,1.564,0.7596666666666666,0.8926666666666666,0.9153333333333332,0.0896666666666666,0.2296666666666666,2.542666666666667,1.0463333333333331
2019,2021,RealGDP,0.0,0.2,1.06,3.5064,0.5733333333333333,3.803,1.2846666666666666,1.5106666666666666,1.342666666666667,0.1366666666666667,0.4453333333333333,4.768,2.829333333333333
2009,2009,Core CPI,1.75022285064397,0.55,1.025,0.061875,0.6226666666666666,2.247333333333333,1.3976666666666666,1.294,1.6013333333333335,0.1276666666666666,0.5053333333333333,4.3,2.317333333333333
2014,2015,RealGDP,2.70637,0.35,2.66,2.5144,0.6023333333333333,3.848,1.3963333333333334,1.5296666666666667,2.0210000000000004,0.1366666666666667,0.537,4.871,3.681666666666666
1994,1994,RealGDP,4.02879,0.4,3.0,0.65,0.4616666666666666,1.494,0.7636666666666666,0.9063333333333334,0.8343333333333334,0.091,0.2303333333333333,2.6326666666666667,1.0833333333333333
2015,2015,Core CPI,1.99419965387277,0.45,1.775,0.211875,0.5773333333333333,4.085333333333334,1.4183333333333332,1.4503333333333333,2.741,0.1343333333333333,0.5026666666666667,4.678333333333334,2.1780000000000004
2013,2016,Unemployment,4.875,0.7,6.2875,0.23296875,0.6096666666666667,3.372666666666666,1.415,1.4746666666666668,1.941,0.1286666666666666,0.5156666666666667,5.1786666666666665,3.593
2013,2015,RealGDP,2.70637,0.27,2.02,2.2696,0.6096666666666667,3.372666666666666,1.415,1.4746666666666668,1.941,0.1286666666666666,0.5156666666666667,5.1786666666666665,3.593
2013,2013,RealGDP,1.84187,0.7,1.6,0.29,0.5883333333333334,3.442,1.375,1.527,1.9586666666666663,0.131,0.5153333333333333,4.935,3.301
1992,1992,RealGDP,3.52244,0.35,2.0,1.25,0.4663333333333333,1.5136666666666667,0.7676666666666666,0.8803333333333333,0.8363333333333335,0.0916666666666666,0.2523333333333333,2.5866666666666664,1.163333333333333
