"YEAR FORECAST MADE","QUARTER","YEAR BEING FORECAST","INDICATOR","FORECASTER ID","INDUSTRY","Year.ID.ForecastYear.Quarter","Indicator.Year.ID.ForecastYear.Quarter","BIN 1","BIN 2","BIN 3","BIN 4","BIN 5","BIN 6","BIN 7","BIN 8","BIN 9","BIN 10","BIN 11","BIN 1 prob","BIN 2 prob","BIN 3 prob","BIN 4 prob","BIN 5 prob","BIN 6 prob","BIN 7 prob","BIN 8 prob","BIN 9 prob","BIN 10 prob","BIN 11 prob","BIN 1 midpoint","BIN 2 midpoint","BIN 3 midpoint","BIN 4 midpoint","BIN 5 midpoint","BIN 6 midpoint","BIN 7 midpoint","BIN 8 midpoint","BIN 9 midpoint","BIN 10 midpoint","BIN 11 midpoint","nbin","bin_value_sum","TDIST","actual","ACTUAL_BIN","MAX","NUM_OF_MAX","ACTUAL_CONF","HIT","pred_average","pred_var"
1992,2,1993,"RealGDP",411,2,"1993-411-1992-2","RealGDP-1993-411-1992-2",2.5,5,16,26.5,26.5,16,5,2.5,0,0,,0.025,0.05,0.16,0.265,0.265,0.16,0.05,0.025,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,1.5,2.75285,5,0.265,2,0.265,0.5,3,2.09
1992,2,1993,"RealGDP",421,1,"1993-421-1992-2","RealGDP-1993-421-1992-2",0,0,25,35,25,10,5,0,0,0,,0,0,0.25,0.35,0.25,0.1,0.05,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,1.5,2.75285,5,0.35,1,0.25,0,3.15,1.2275
1992,3,1992,"RealGDP",62,2,"1992-62-1992-3","RealGDP-1992-62-1992-3",0,0,0,0,45,55,0,0,0,0,,0,0,0,0,0.45,0.55,0,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,0.25,3.52244,4,0.55,1,0,0,1.95,0.2475
1992,3,1992,"RealGDP",408,1,"1992-408-1992-3","RealGDP-1992-408-1992-3",0,0,0,0,25,60,15,0,0,0,,0,0,0,0,0.25,0.6,0.15,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,0.25,3.52244,4,0.6,1,0,0,1.6,0.39
1992,3,1992,"RealGDP",420,1,"1992-420-1992-3","RealGDP-1992-420-1992-3",0,0,0,15,65,15,5,0,0,0,,0,0,0,0.15,0.65,0.15,0.05,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,0.25,3.52244,4,0.65,1,0.15,0,2.4,0.49
1992,3,1992,"RealGDP",433,2,"1992-433-1992-3","RealGDP-1992-433-1992-3",0,0,0,0,30,70,0,0,0,0,,0,0,0,0,0.3,0.7,0,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,0.25,3.52244,4,0.7,1,0,0,1.8,0.21
1992,3,1992,"RealGDP",434,1,"1992-434-1992-3","RealGDP-1992-434-1992-3",0,0,0,0,15,75,10,0,0,0,,0,0,0,0,0.15,0.75,0.1,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,0.25,3.52244,4,0.75,1,0,0,1.55,0.2475
1992,3,1992,"RealGDP",440,1,"1992-440-1992-3","RealGDP-1992-440-1992-3",0,0,0,0,5,25,40,25,5,0,,0,0,0,0,0.05,0.25,0.4,0.25,0.05,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,0.25,3.52244,4,0.4,1,0,0,0.5,0.9
1992,3,1992,"RealGDP",410,2,"1992-410-1992-3","RealGDP-1992-410-1992-3",0,0,2,10,30,50,5,2,1,0,,0,0,0.02,0.1,0.3,0.5,0.05,0.02,0.01,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,0.25,3.52244,4,0.5,1,0.1,0,1.94,0.9064
1992,3,1992,"RealGDP",407,1,"1992-407-1992-3","RealGDP-1992-407-1992-3",0,0,0,0,40,60,0,0,0,0,,0,0,0,0,0.4,0.6,0,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,0.25,3.52244,4,0.6,1,0,0,1.9,0.24
1992,3,1992,"RealGDP",84,1,"1992-84-1992-3","RealGDP-1992-84-1992-3",0,0,0,0,3,97,0,0,0,0,,0,0,0,0,0.03,0.97,0,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,0.25,3.52244,4,0.97,1,0,0,1.53,0.0291
1992,3,1992,"RealGDP",426,1,"1992-426-1992-3","RealGDP-1992-426-1992-3",0,0,0,5,5,65,15,5,5,0,,0,0,0,0.05,0.05,0.65,0.15,0.05,0.05,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,0.25,3.52244,4,0.65,1,0.05,0,1.25,0.9875
1992,3,1992,"RealGDP",411,2,"1992-411-1992-3","RealGDP-1992-411-1992-3",0,0,0,2,52,44,2,0,0,0,,0,0,0,0.02,0.52,0.44,0.02,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,0.25,3.52244,4,0.52,1,0.02,0,2.04,0.3284
1992,3,1992,"RealGDP",94,1,"1992-94-1992-3","RealGDP-1992-94-1992-3",0,0,0,5,15,40,30,10,0,0,,0,0,0,0.05,0.15,0.4,0.3,0.1,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,0.25,3.52244,4,0.4,1,0.05,0,1.25,0.9875
1992,3,1992,"RealGDP",412,2,"1992-412-1992-3","RealGDP-1992-412-1992-3",0,0,0,5,35,45,10,5,0,0,,0,0,0,0.05,0.35,0.45,0.1,0.05,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,0.25,3.52244,4,0.45,1,0.05,0,1.75,0.7875
1992,3,1992,"RealGDP",428,2,"1992-428-1992-3","RealGDP-1992-428-1992-3",0,0,0,0,30,60,10,0,0,0,,0,0,0,0,0.3,0.6,0.1,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,0.25,3.52244,4,0.6,1,0,0,1.7,0.36
1992,3,1992,"RealGDP",439,2,"1992-439-1992-3","RealGDP-1992-439-1992-3",0,5,10,40,30,10,5,0,0,0,,0,0.05,0.1,0.4,0.3,0.1,0.05,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,0.25,3.52244,4,0.4,1,0.4,1,3.05,1.2475
1992,3,1992,"RealGDP",409,1,"1992-409-1992-3","RealGDP-1992-409-1992-3",0,0,0,0,50,40,10,0,0,0,,0,0,0,0,0.5,0.4,0.1,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,0.25,3.52244,4,0.5,1,0,0,1.9,0.44
1992,3,1992,"RealGDP",404,2,"1992-404-1992-3","RealGDP-1992-404-1992-3",0,0,0,0,35,60,5,0,0,0,,0,0,0,0,0.35,0.6,0.05,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,0.25,3.52244,4,0.6,1,0,0,1.8,0.31
1992,3,1992,"RealGDP",413,2,"1992-413-1992-3","RealGDP-1992-413-1992-3",0,0,0,0,50,50,0,0,0,0,,0,0,0,0,0.5,0.5,0,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,0.25,3.52244,4,0.5,2,0,0,2,0.25
1992,3,1993,"RealGDP",415,1,"1993-415-1992-3","RealGDP-1993-415-1992-3",0,0,0,50,50,0,0,0,0,0,,0,0,0,0.5,0.5,0,0,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,1.25,2.75285,5,0.5,2,0.5,0.5,3,0.25
1992,3,1993,"RealGDP",430,2,"1993-430-1992-3","RealGDP-1993-430-1992-3",0,0,10,20,40,20,10,0,0,0,,0,0,0.1,0.2,0.4,0.2,0.1,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,1.25,2.75285,5,0.4,1,0.4,1,2.5,1.2
1992,3,1993,"RealGDP",406,1,"1993-406-1992-3","RealGDP-1993-406-1992-3",1,1,5,51,35,5,1,1,0,0,,0.01,0.01,0.05,0.51,0.35,0.05,0.01,0.01,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,1.25,2.75285,5,0.51,1,0.35,0,3.08,0.8036
1992,3,1993,"RealGDP",421,1,"1993-421-1992-3","RealGDP-1993-421-1992-3",0,0,5,15,45,25,7,3,0,0,,0,0,0.05,0.15,0.45,0.25,0.07,0.03,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,1.25,2.75285,5,0.45,1,0.45,1,2.27,1.0971
1992,3,1993,"RealGDP",433,2,"1993-433-1992-3","RealGDP-1993-433-1992-3",0,0,0,25,60,15,0,0,0,0,,0,0,0,0.25,0.6,0.15,0,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,1.25,2.75285,5,0.6,1,0.6,1,2.6,0.39
1992,3,1993,"RealGDP",420,1,"1993-420-1992-3","RealGDP-1993-420-1992-3",5,5,5,25,50,10,0,0,0,0,,0.05,0.05,0.05,0.25,0.5,0.1,0,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,1.25,2.75285,5,0.5,1,0.5,1,3.1,1.44
1992,3,1993,"RealGDP",94,1,"1993-94-1992-3","RealGDP-1993-94-1992-3",0,0,0,15,40,25,10,10,0,0,,0,0,0,0.15,0.4,0.25,0.1,0.1,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,1.25,2.75285,5,0.4,1,0.4,1,1.9,1.34
1992,3,1993,"RealGDP",432,1,"1993-432-1992-3","RealGDP-1993-432-1992-3",0,0,0,15,50,30,5,0,0,0,,0,0,0,0.15,0.5,0.3,0.05,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,1.25,2.75285,5,0.5,1,0.5,1,2.25,0.5875
1992,3,1993,"RealGDP",440,1,"1993-440-1992-3","RealGDP-1993-440-1992-3",0,5,10,35,35,10,5,0,0,0,,0,0.05,0.1,0.35,0.35,0.1,0.05,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,1.25,2.75285,5,0.35,2,0.35,0.5,3,1.25
1992,3,1993,"RealGDP",30,3,"1993-30-1992-3","RealGDP-1993-30-1992-3",0,0,0,0,20,70,10,0,0,0,,0,0,0,0,0.2,0.7,0.1,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,1.25,2.75285,5,0.7,1,0.2,0,1.6,0.29
1992,3,1993,"RealGDP",427,1,"1993-427-1992-3","RealGDP-1993-427-1992-3",0,5,5,15,25,25,15,5,5,0,,0,0.05,0.05,0.15,0.25,0.25,0.15,0.05,0.05,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,1.25,2.75285,5,0.25,2,0.25,0.5,2,2.65
1992,3,1993,"RealGDP",426,1,"1993-426-1992-3","RealGDP-1993-426-1992-3",0,0,5,15,60,15,5,0,0,0,,0,0,0.05,0.15,0.6,0.15,0.05,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,1.25,2.75285,5,0.6,1,0.6,1,2.5,0.7
1992,3,1993,"RealGDP",84,1,"1993-84-1992-3","RealGDP-1993-84-1992-3",0,0,0,5,35,50,8,2,0,0,,0,0,0,0.05,0.35,0.5,0.08,0.02,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,1.25,2.75285,5,0.5,1,0.35,0,1.83,0.6011
1992,3,1993,"RealGDP",407,1,"1993-407-1992-3","RealGDP-1993-407-1992-3",0,0,0,5,70,25,0,0,0,0,,0,0,0,0.05,0.7,0.25,0,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,1.25,2.75285,5,0.7,1,0.7,1,2.3,0.26
1992,3,1993,"RealGDP",429,2,"1993-429-1992-3","RealGDP-1993-429-1992-3",,,,,,,,,,,,,,,,,,,,,,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,,1.25,2.75285,5,,,,,,
1992,3,1993,"RealGDP",410,2,"1993-410-1992-3","RealGDP-1993-410-1992-3",2,5,10,50,20,5,4,1,1,2,,0.02,0.05,0.1,0.5,0.2,0.05,0.04,0.01,0.01,0.02,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,1.25,2.75285,5,0.5,1,0.2,0,3.13,2.2331
1992,3,1993,"RealGDP",411,2,"1993-411-1992-3","RealGDP-1993-411-1992-3",1,2,10,30,35,10,5,5,1,1,,0.01,0.02,0.1,0.3,0.35,0.1,0.05,0.05,0.01,0.01,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,1.25,2.75285,5,0.35,1,0.35,1,2.66,2.1744
1992,3,1993,"RealGDP",428,2,"1993-428-1992-3","RealGDP-1993-428-1992-3",0,0,0,40,40,20,0,0,0,0,,0,0,0,0.4,0.4,0.2,0,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,1.25,2.75285,5,0.4,2,0.4,0.5,2.7,0.56
1992,4,1992,"RealGDP",421,1,"1992-421-1992-4","RealGDP-1992-421-1992-4",0,0,0,5,45,45,5,0,0,0,,0,0,0,0.05,0.45,0.45,0.05,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,0,3.52244,4,0.45,2,0.05,0,2,0.45
1992,4,1992,"RealGDP",62,2,"1992-62-1992-4","RealGDP-1992-62-1992-4",0,0,0,0,5,95,0,0,0,0,,0,0,0,0,0.05,0.95,0,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,0,3.52244,4,0.95,1,0,0,1.55,0.0475
1992,4,1992,"RealGDP",423,2,"1992-423-1992-4","RealGDP-1992-423-1992-4",0,1,7.5999,15.2,21.6992,22.5977,17.0977,9.3999,3.8999,1.5,,0,0.0100005700324919,0.0760033321899348,0.152008664493876,0.217004369249047,0.225989881423241,0.170986746244536,0.0940043582484202,0.039001223069715,0.0150008550487378,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,99.9943,0,3.52244,4,0.225977,1,0.152,0,1.7530314227911,2.7430821041796
1992,4,1992,"RealGDP",426,1,"1992-426-1992-4","RealGDP-1992-426-1992-4",0,0,0,0,15,75,10,0,0,0,,0,0,0,0,0.15,0.75,0.1,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,0,3.52244,4,0.75,1,0,0,1.55,0.2475
1992,4,1992,"RealGDP",433,2,"1992-433-1992-4","RealGDP-1992-433-1992-4",0,0,0,0,5,95,0,0,0,0,,0,0,0,0,0.05,0.95,0,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,0,3.52244,4,0.95,1,0,0,1.55,0.0475
1992,4,1992,"RealGDP",405,1,"1992-405-1992-4","RealGDP-1992-405-1992-4",0,0,0,10,80,10,0,0,0,0,,0,0,0,0.1,0.8,0.1,0,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,0,3.52244,4,0.8,1,0.1,0,2.5,0.2
1992,4,1992,"RealGDP",434,1,"1992-434-1992-4","RealGDP-1992-434-1992-4",0,0,0,0,5,95,0,0,0,0,,0,0,0,0,0.05,0.95,0,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,0,3.52244,4,0.95,1,0,0,1.55,0.0475
1992,4,1992,"RealGDP",444,2,"1992-444-1992-4","RealGDP-1992-444-1992-4",0,0,0,0,25,75,0,0,0,0,,0,0,0,0,0.25,0.75,0,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,0,3.52244,4,0.75,1,0,0,1.75,0.1875
1992,4,1992,"RealGDP",428,2,"1992-428-1992-4","RealGDP-1992-428-1992-4",0,0,0,0,25,75,0,0,0,0,,0,0,0,0,0.25,0.75,0,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,0,3.52244,4,0.75,1,0,0,1.75,0.1875
1992,4,1992,"RealGDP",30,3,"1992-30-1992-4","RealGDP-1992-30-1992-4",0,0,0,0,0,25,75,0,0,0,,0,0,0,0,0,0.25,0.75,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,0,3.52244,4,0.75,1,0,0,0.75,0.1875
1992,4,1992,"RealGDP",65,1,"1992-65-1992-4","RealGDP-1992-65-1992-4",,,,,,,,,,,,,,,,,,,,,,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,,0,3.52244,4,,,,,,
1992,4,1992,"RealGDP",84,1,"1992-84-1992-4","RealGDP-1992-84-1992-4",0,0,0,0,35,65,0,0,0,0,,0,0,0,0,0.35,0.65,0,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,0,3.52244,4,0.65,1,0,0,1.85,0.2275
1992,4,1992,"RealGDP",440,1,"1992-440-1992-4","RealGDP-1992-440-1992-4",0,0,0,0,75,25,0,0,0,0,,0,0,0,0,0.75,0.25,0,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,0,3.52244,4,0.75,1,0,0,2.25,0.1875
1992,4,1992,"RealGDP",412,2,"1992-412-1992-4","RealGDP-1992-412-1992-4",0,0,0,0,30,70,0,0,0,0,,0,0,0,0,0.3,0.7,0,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,0,3.52244,4,0.7,1,0,0,1.8,0.21
1992,4,1992,"RealGDP",94,1,"1992-94-1992-4","RealGDP-1992-94-1992-4",0,0,0,5,20,40,30,5,0,0,,0,0,0,0.05,0.2,0.4,0.3,0.05,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,0,3.52244,4,0.4,1,0.05,0,1.4,0.89
1992,4,1992,"RealGDP",429,2,"1992-429-1992-4","RealGDP-1992-429-1992-4",,,,,,,,,,,,,,,,,,,,,,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,,0,3.52244,4,,,,,,
1992,4,1992,"RealGDP",411,2,"1992-411-1992-4","RealGDP-1992-411-1992-4",0,0,0,5,45,45,5,0,0,0,,0,0,0,0.05,0.45,0.45,0.05,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,0,3.52244,4,0.45,2,0.05,0,2,0.45
1992,4,1992,"RealGDP",431,1,"1992-431-1992-4","RealGDP-1992-431-1992-4",0,0,0,0,0,100,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,0,3.52244,4,1,1,0,0,1.5,0
1992,4,1992,"RealGDP",60,2,"1992-60-1992-4","RealGDP-1992-60-1992-4",0,0,0,0,1,99,0,0,0,0,,0,0,0,0,0.01,0.99,0,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,0,3.52244,4,0.99,1,0,0,1.51,0.0099
1992,4,1992,"RealGDP",424,1,"1992-424-1992-4","RealGDP-1992-424-1992-4",0,0,0,15,40,45,0,0,0,0,,0,0,0,0.15,0.4,0.45,0,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,0,3.52244,4,0.45,1,0.15,0,2.2,0.51
1992,4,1993,"RealGDP",94,1,"1993-94-1992-4","RealGDP-1993-94-1992-4",0,0,10,30,30,15,10,5,0,0,,0,0,0.1,0.3,0.3,0.15,0.1,0.05,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,1,2.75285,5,0.3,2,0.3,0.5,2.5,1.7
1992,4,1993,"RealGDP",84,1,"1993-84-1992-4","RealGDP-1993-84-1992-4",0,0,2,13,40,40,5,0,0,0,,0,0,0.02,0.13,0.4,0.4,0.05,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,1,2.75285,5,0.4,2,0.4,0.5,2.17,0.7011
1992,4,1993,"RealGDP",40,2,"1993-40-1992-4","RealGDP-1993-40-1992-4",0,0,0,0,70,30,0,0,0,0,,0,0,0,0,0.7,0.3,0,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,1,2.75285,5,0.7,1,0.7,1,2.2,0.21
1992,4,1993,"RealGDP",442,1,"1993-442-1992-4","RealGDP-1993-442-1992-4",1,4.2998,10.2,19.8984,25.5,20.5,13,4.0999,1.2,0.3,,0.0100001900036101,0.0429988169775226,0.102001938036823,0.198987780767835,0.255004845092057,0.205003895074006,0.130002470046931,0.0409997789958009,0.0120002280043321,0.00300005700108302,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,99.9981,1,2.75285,5,0.255,1,0.255,1,2.42097949861047,2.50876054545106
1992,4,1993,"RealGDP",411,2,"1993-411-1992-4","RealGDP-1993-411-1992-4",0,5,10,30,40,10,5,0,0,0,,0,0.05,0.1,0.3,0.4,0.1,0.05,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,1,2.75285,5,0.4,1,0.4,1,2.95,1.2475
1992,4,1993,"RealGDP",404,2,"1993-404-1992-4","RealGDP-1993-404-1992-4",0,0,0,20,50,30,0,0,0,0,,0,0,0,0.2,0.5,0.3,0,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,1,2.75285,5,0.5,1,0.5,1,2.4,0.49
1992,4,1993,"RealGDP",426,1,"1993-426-1992-4","RealGDP-1993-426-1992-4",0,0,0,5,25,65,5,0,0,0,,0,0,0,0.05,0.25,0.65,0.05,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,1,2.75285,5,0.65,1,0.25,0,1.8,0.41
1992,4,1993,"RealGDP",418,1,"1993-418-1992-4","RealGDP-1993-418-1992-4",0,0,0,10,45,35,10,0,0,0,,0,0,0,0.1,0.45,0.35,0.1,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,1,2.75285,5,0.45,1,0.45,1,2.05,0.6475
1992,4,1993,"RealGDP",427,1,"1993-427-1992-4","RealGDP-1993-427-1992-4",1,3,6,25,35,20,8,1,1,0,,0.01,0.03,0.06,0.25,0.35,0.2,0.08,0.01,0.01,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,1,2.75285,5,0.35,1,0.35,1,2.57,1.6851
1992,4,1993,"RealGDP",421,1,"1993-421-1992-4","RealGDP-1993-421-1992-4",0,0,0,15,40,40,5,0,0,0,,0,0,0,0.15,0.4,0.4,0.05,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,1,2.75285,5,0.4,2,0.4,0.5,2.15,0.6275
1992,4,1993,"RealGDP",408,1,"1993-408-1992-4","RealGDP-1993-408-1992-4",0,5,15,65,10,5,0,0,0,0,,0,0.05,0.15,0.65,0.1,0.05,0,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,1,2.75285,5,0.65,1,0.1,0,3.55,0.6475
1992,4,1993,"RealGDP",444,2,"1993-444-1992-4","RealGDP-1993-444-1992-4",0,0,10,50,35,5,0,0,0,0,,0,0,0.1,0.5,0.35,0.05,0,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,1,2.75285,5,0.5,1,0.35,0,3.15,0.5275
1992,4,1993,"RealGDP",416,2,"1993-416-1992-4","RealGDP-1993-416-1992-4",0,0,0,10,60,25,5,0,0,0,,0,0,0,0.1,0.6,0.25,0.05,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,1,2.75285,5,0.6,1,0.6,1,2.25,0.4875
1992,4,1993,"RealGDP",430,2,"1993-430-1992-4","RealGDP-1993-430-1992-4",0,0,10,15,35,30,10,0,0,0,,0,0,0.1,0.15,0.35,0.3,0.1,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,1,2.75285,5,0.35,1,0.35,1,2.35,1.2275
1992,4,1993,"RealGDP",423,2,"1993-423-1992-4","RealGDP-1993-423-1992-4",7,15.2998,9.5999,11.0999,11.7,11.2,9.8999,8.0999,6.0999,10,,0.07000049000343,0.152999070993497,0.095999671997704,0.110999776998439,0.117000819005733,0.112000784005488,0.098999692997851,0.080999566996969,0.060999426995989,0.1000007000049,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,99.9993,1,2.75285,5,0.152998,1,0.117,0,2.2449982149875,7.63997602465399
1992,4,1993,"RealGDP",412,2,"1993-412-1992-4","RealGDP-1993-412-1992-4",0,0,0,18,60,11,11,0,0,0,,0,0,0,0.18,0.6,0.11,0.11,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,1,2.75285,5,0.6,1,0.6,1,2.35,0.7075
1992,4,1993,"RealGDP",414,1,"1993-414-1992-4","RealGDP-1993-414-1992-4",0,0,0,10,70,20,0,0,0,0,,0,0,0,0.1,0.7,0.2,0,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,1,2.75285,5,0.7,1,0.7,1,2.4,0.29
1992,4,1993,"RealGDP",422,1,"1993-422-1992-4","RealGDP-1993-422-1992-4",0,5,10,40,30,10,5,0,0,0,,0,0.05,0.1,0.4,0.3,0.1,0.05,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,1,2.75285,5,0.4,1,0.3,0,3.05,1.2475
1992,4,1993,"RealGDP",60,2,"1993-60-1992-4","RealGDP-1993-60-1992-4",0,0,0,5,85,10,0,0,0,0,,0,0,0,0.05,0.85,0.1,0,0,0,0,,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,,10,100,1,2.75285,5,0.85,1,0.85,1,2.45,0.1475
