Year.ID.ForecastYear.Quarter,YEAR FORECAST MADE,YEAR BEING FORECAST,QUARTER,FORECASTER ID,INDUSTRY,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,INDICATOR,TDIST
1993-431-1993-1,1993,1993,1,431,1.0,0.0,5.0,20.0,35.0,30.0,5.0,4.0,1.0,0.0,0.0,,,,,,RealGDP,0.75
1993-432-1993-1,1993,1993,1,432,1.0,0.0,0.0,5.0,40.0,40.0,10.0,5.0,0.0,0.0,0.0,,,,,,RealGDP,0.75
1993-433-1993-1,1993,1993,1,433,2.0,0.0,0.0,20.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.75
1993-434-1993-1,1993,1993,1,434,1.0,0.0,5.0,35.0,35.0,20.0,5.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.75
1993-435-1993-1,1993,1993,1,435,2.0,0.0,0.0,5.0,45.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.75
1993-439-1993-1,1993,1993,1,439,2.0,0.0,0.0,5.0,25.0,65.0,5.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.75
1993-440-1993-1,1993,1993,1,440,1.0,0.0,5.0,20.0,35.0,25.0,10.0,5.0,0.0,0.0,0.0,,,,,,RealGDP,0.75
1993-442-1993-1,1993,1993,1,442,1.0,0.0,0.8,20.4,57.5,20.4,0.9,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.75
1993-444-1993-1,1993,1993,1,444,2.0,0.0,5.0,25.0,60.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.75
1993-445-1993-1,1993,1993,1,445,1.0,0.0,0.0,25.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.75
1993-20-1993-2,1993,1993,2,20,2.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1993-30-1993-2,1993,1993,2,30,3.0,0.0,0.0,5.0,80.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1993-60-1993-2,1993,1993,2,60,2.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1993-65-1993-2,1993,1993,2,65,1.0,0.0,0.0,20.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1993-84-1993-2,1993,1993,2,84,1.0,0.0,0.0,0.0,10.0,80.0,10.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1993-94-1993-2,1993,1993,2,94,1.0,5.0,10.0,20.0,40.0,10.0,10.0,2.0,2.0,1.0,0.0,,,,,,RealGDP,0.5
1993-99-1993-2,1993,1993,2,99,1.0,0.0,0.0,3.0,46.0,48.0,3.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1993-404-1993-2,1993,1993,2,404,2.0,0.0,0.0,5.0,35.0,35.0,25.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1993-405-1993-2,1993,1993,2,405,1.0,0.0,0.0,0.0,70.0,20.0,10.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1993-406-1993-2,1993,1993,2,406,1.0,0.0,0.0,5.0,45.0,45.0,5.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1993-407-1993-2,1993,1993,2,407,1.0,0.0,0.0,0.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1993-409-1993-2,1993,1993,2,409,1.0,0.0,0.0,45.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1993-411-1993-2,1993,1993,2,411,2.0,0.0,0.0,5.0,25.0,50.0,15.0,5.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1993-414-1993-2,1993,1993,2,414,1.0,0.0,0.0,0.0,20.0,70.0,10.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1993-416-1993-2,1993,1993,2,416,2.0,0.0,0.0,0.0,5.0,60.0,20.0,10.0,5.0,0.0,0.0,,,,,,RealGDP,0.5
1993-421-1993-2,1993,1993,2,421,1.0,0.0,0.0,0.0,45.0,45.0,10.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1993-422-1993-2,1993,1993,2,422,1.0,0.0,0.0,14.0,46.0,30.0,7.0,3.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1993-423-1993-2,1993,1993,2,423,2.0,7.0,4.0,14.0,20.1,21.6,17.0,10.0,4.4,1.4,0.5,,,,,,RealGDP,0.5
1993-424-1993-2,1993,1993,2,424,1.0,0.0,0.0,15.0,50.0,25.0,10.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1993-425-1993-2,1993,1993,2,425,1.0,0.0,0.0,10.0,50.0,30.0,10.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1993-426-1993-2,1993,1993,2,426,1.0,0.0,0.0,5.0,15.0,75.0,5.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1993-427-1993-2,1993,1993,2,427,1.0,0.0,0.0,5.0,35.0,45.0,10.0,5.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1993-429-1993-2,1993,1993,2,429,2.0,,,,,,,,,,,,,,,,RealGDP,0.5
1993-431-1993-2,1993,1993,2,431,1.0,0.0,0.0,0.0,40.0,45.0,10.0,5.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1993-432-1993-2,1993,1993,2,432,1.0,0.0,0.0,2.0,30.0,65.0,3.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1993-433-1993-2,1993,1993,2,433,2.0,0.0,0.0,0.0,40.0,50.0,10.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1993-434-1993-2,1993,1993,2,434,1.0,0.0,0.0,5.0,35.0,40.0,15.0,5.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1993-435-1993-2,1993,1993,2,435,2.0,0.0,0.0,0.0,25.0,65.0,10.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1993-439-1993-2,1993,1993,2,439,2.0,0.0,0.0,5.0,25.0,65.0,5.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1993-440-1993-2,1993,1993,2,440,1.0,0.0,0.0,0.0,30.0,60.0,10.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1993-442-1993-2,1993,1993,2,442,1.0,0.0,1.0,17.0,60.0,21.0,1.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1993-444-1993-2,1993,1993,2,444,2.0,0.0,0.0,5.0,50.0,40.0,5.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1993-445-1993-2,1993,1993,2,445,1.0,0.0,0.0,0.0,40.0,40.0,20.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1993-446-1993-2,1993,1993,2,446,2.0,0.0,0.0,5.0,40.0,50.0,5.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1993-447-1993-2,1993,1993,2,447,1.0,0.0,1.0,2.0,45.0,45.0,5.0,1.0,1.0,0.0,0.0,,,,,,RealGDP,0.5
1993-448-1993-2,1993,1993,2,448,1.0,0.0,0.0,0.0,50.0,30.0,20.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1993-20-1993-3,1993,1993,3,20,2.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.25
1993-60-1993-3,1993,1993,3,60,2.0,0.0,0.0,0.0,0.0,85.0,15.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.25
1993-65-1993-3,1993,1993,3,65,1.0,0.0,0.0,0.0,10.0,80.0,10.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.25
1993-84-1993-3,1993,1993,3,84,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.25
1993-94-1993-3,1993,1993,3,94,1.0,20.0,50.0,15.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.25
1993-99-1993-3,1993,1993,3,99,1.0,0.0,0.0,0.0,3.0,90.0,7.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.25
1993-404-1993-3,1993,1993,3,404,2.0,0.0,0.0,0.0,10.0,60.0,30.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.25
1993-405-1993-3,1993,1993,3,405,1.0,0.0,0.0,0.0,10.0,40.0,30.0,20.0,0.0,0.0,0.0,,,,,,RealGDP,0.25
1993-407-1993-3,1993,1993,3,407,1.0,0.0,0.0,0.0,10.0,75.0,15.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.25
1993-408-1993-3,1993,1993,3,408,1.0,0.0,0.0,0.0,15.0,65.0,20.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.25
1993-411-1993-3,1993,1993,3,411,2.0,0.0,0.0,0.0,5.0,55.0,35.0,5.0,0.0,0.0,0.0,,,,,,RealGDP,0.25
1993-414-1993-3,1993,1993,3,414,1.0,,,,,,,,,,,,,,,,RealGDP,0.25
1993-416-1993-3,1993,1993,3,416,2.0,0.0,0.0,0.0,5.0,60.0,20.0,10.0,5.0,0.0,0.0,,,,,,RealGDP,0.25
1993-417-1993-3,1993,1993,3,417,3.0,0.0,2.0,6.0,12.0,68.0,7.0,2.0,3.0,0.0,0.0,,,,,,RealGDP,0.25
1993-420-1993-3,1993,1993,3,420,1.0,0.0,0.0,0.0,20.0,70.0,10.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.25
1993-421-1993-3,1993,1993,3,421,1.0,0.0,0.0,0.0,0.0,60.0,35.0,5.0,0.0,0.0,0.0,,,,,,RealGDP,0.25
1993-422-1993-3,1993,1993,3,422,1.0,0.0,0.0,0.0,20.0,70.0,10.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.25
1993-423-1993-3,1993,1993,3,423,2.0,,,,,,,,,,,,,,,,RealGDP,0.25
1993-424-1993-3,1993,1993,3,424,1.0,0.0,0.0,0.0,10.0,70.0,20.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.25
1993-426-1993-3,1993,1993,3,426,1.0,0.0,0.0,8.0,15.0,60.0,10.0,5.0,2.0,0.0,0.0,,,,,,RealGDP,0.25
1993-427-1993-3,1993,1993,3,427,1.0,0.0,1.0,4.0,10.0,60.0,20.0,4.0,1.0,0.0,0.0,,,,,,RealGDP,0.25
1993-428-1993-3,1993,1993,3,428,2.0,0.0,0.0,0.0,15.0,65.0,20.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.25
1993-429-1993-3,1993,1993,3,429,2.0,,,,,,,,,,,,,,,,RealGDP,0.25
1993-431-1993-3,1993,1993,3,431,1.0,0.0,0.0,0.0,20.0,58.0,15.0,7.0,0.0,0.0,0.0,,,,,,RealGDP,0.25
1993-432-1993-3,1993,1993,3,432,1.0,0.0,0.0,0.0,0.0,90.0,10.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.25
1993-433-1993-3,1993,1993,3,433,2.0,0.0,0.0,0.0,15.0,70.0,15.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.25
1993-435-1993-3,1993,1993,3,435,2.0,0.0,0.0,0.0,5.0,80.0,15.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.25
1993-437-1993-3,1993,1993,3,437,1.0,3.0,5.0,8.0,20.0,20.0,15.0,11.0,8.0,5.0,5.0,,,,,,RealGDP,0.25
1993-439-1993-3,1993,1993,3,439,2.0,0.0,0.0,0.0,30.0,60.0,10.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.25
1993-440-1993-3,1993,1993,3,440,1.0,0.0,0.0,0.0,0.0,80.0,15.0,5.0,0.0,0.0,0.0,,,,,,RealGDP,0.25
1993-442-1993-3,1993,1993,3,442,1.0,0.0,0.0,0.0,0.0,0.0,1.6,82.6,15.8,0.0,0.0,,,,,,RealGDP,0.25
1993-444-1993-3,1993,1993,3,444,2.0,0.0,0.0,0.0,5.0,80.0,15.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.25
1993-447-1993-3,1993,1993,3,447,1.0,0.0,0.0,2.0,13.0,50.0,25.0,10.0,0.0,0.0,0.0,,,,,,RealGDP,0.25
1993-448-1993-3,1993,1993,3,448,1.0,0.0,0.0,0.0,5.0,60.0,25.0,10.0,0.0,0.0,0.0,,,,,,RealGDP,0.25
1993-450-1993-3,1993,1993,3,450,1.0,0.0,0.0,2.5,15.0,65.0,15.0,2.5,0.0,0.0,0.0,,,,,,RealGDP,0.25
1993-20-1993-4,1993,1993,4,20,2.0,0.0,0.0,0.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.0
1993-30-1993-4,1993,1993,4,30,3.0,0.0,0.0,0.0,15.0,75.0,10.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.0
1993-65-1993-4,1993,1993,4,65,1.0,0.0,0.0,0.0,5.0,90.0,5.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.0
1993-84-1993-4,1993,1993,4,84,1.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.0
1993-94-1993-4,1993,1993,4,94,1.0,0.0,5.0,10.0,20.0,40.0,10.0,10.0,5.0,0.0,0.0,,,,,,RealGDP,0.0
1993-99-1993-4,1993,1993,4,99,1.0,0.0,0.0,0.0,30.0,70.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.0
1993-404-1993-4,1993,1993,4,404,2.0,0.0,0.0,0.0,45.0,55.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.0
1993-405-1993-4,1993,1993,4,405,1.0,0.0,0.0,0.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.0
1993-407-1993-4,1993,1993,4,407,1.0,0.0,0.0,0.0,10.0,85.0,5.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.0
1993-411-1993-4,1993,1993,4,411,2.0,0.0,0.0,5.0,45.0,45.0,5.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.0
1993-412-1993-4,1993,1993,4,412,2.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.0
1993-414-1993-4,1993,1993,4,414,1.0,0.0,0.0,0.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.0
1993-416-1993-4,1993,1993,4,416,2.0,0.0,0.0,0.0,15.0,85.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.0
1993-420-1993-4,1993,1993,4,420,1.0,0.0,0.0,0.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.0
1993-421-1993-4,1993,1993,4,421,1.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.0
1993-422-1993-4,1993,1993,4,422,1.0,0.0,0.0,0.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.0
1993-424-1993-4,1993,1993,4,424,1.0,0.0,0.0,0.0,5.0,85.0,10.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.0
1993-425-1993-4,1993,1993,4,425,1.0,0.0,0.0,0.0,20.0,70.0,10.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.0
1993-426-1993-4,1993,1993,4,426,1.0,0.0,0.0,3.0,25.0,65.0,5.0,2.0,0.0,0.0,0.0,,,,,,RealGDP,0.0
1993-427-1993-4,1993,1993,4,427,1.0,0.0,0.0,0.0,45.0,50.0,5.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.0
1993-429-1993-4,1993,1993,4,429,2.0,,,,,,,,,,,,,,,,RealGDP,0.0
1993-431-1993-4,1993,1993,4,431,1.0,0.0,0.0,0.0,10.0,80.0,5.0,5.0,0.0,0.0,0.0,,,,,,RealGDP,0.0
1993-432-1993-4,1993,1993,4,432,1.0,0.0,0.0,0.0,30.0,70.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.0
1993-433-1993-4,1993,1993,4,433,2.0,0.0,0.0,0.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.0
1993-434-1993-4,1993,1993,4,434,1.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.0
1993-439-1993-4,1993,1993,4,439,2.0,0.0,0.0,0.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.0
1993-440-1993-4,1993,1993,4,440,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.0
1993-442-1993-4,1993,1993,4,442,1.0,0.0,0.0,0.0,20.4,79.6,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.0
1993-444-1993-4,1993,1993,4,444,2.0,0.0,0.0,0.0,10.0,85.0,5.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.0
1993-445-1993-4,1993,1993,4,445,1.0,0.0,0.0,0.0,15.0,85.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.0
1993-446-1993-4,1993,1993,4,446,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.0
1993-448-1993-4,1993,1993,4,448,1.0,0.0,0.0,0.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.0
1993-450-1993-4,1993,1993,4,450,1.0,,,,,,,,,,,,,,,,RealGDP,0.0
1993-451-1993-4,1993,1993,4,451,2.0,0.0,0.0,0.0,5.0,95.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.0
1994-20-1994-1,1994,1994,1,20,2.0,0.0,10.0,30.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.75
1994-40-1994-1,1994,1994,1,40,2.0,,,,,,,,,,,,,,,,RealGDP,0.75
1994-65-1994-1,1994,1994,1,65,1.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.75
1994-84-1994-1,1994,1994,1,84,1.0,0.0,2.0,13.0,75.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.75
1994-94-1994-1,1994,1994,1,94,1.0,0.0,0.0,15.0,40.0,20.0,10.0,8.0,5.0,2.0,0.0,,,,,,RealGDP,0.75
1994-99-1994-1,1994,1994,1,99,1.0,2.0,3.0,9.0,39.0,41.0,2.0,2.0,2.0,0.0,0.0,,,,,,RealGDP,0.75
1994-405-1994-1,1994,1994,1,405,1.0,0.0,0.0,10.0,40.0,40.0,10.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.75
1994-407-1994-1,1994,1994,1,407,1.0,0.0,0.0,5.0,70.0,20.0,5.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.75
1994-409-1994-1,1994,1994,1,409,1.0,0.0,20.0,70.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.75
1994-411-1994-1,1994,1994,1,411,2.0,0.0,5.0,15.0,70.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.75
1994-414-1994-1,1994,1994,1,414,1.0,0.0,0.0,25.0,60.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.75
1994-416-1994-1,1994,1994,1,416,2.0,0.0,0.0,10.0,55.0,20.0,10.0,5.0,0.0,0.0,0.0,,,,,,RealGDP,0.75
1994-420-1994-1,1994,1994,1,420,1.0,0.0,0.0,10.0,40.0,40.0,10.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.75
1994-421-1994-1,1994,1994,1,421,1.0,0.0,0.0,20.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.75
1994-422-1994-1,1994,1994,1,422,1.0,2.0,6.0,30.0,40.0,15.0,5.0,2.0,0.0,0.0,0.0,,,,,,RealGDP,0.75
1994-426-1994-1,1994,1994,1,426,1.0,0.0,10.0,15.0,45.0,20.0,10.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.75
1994-428-1994-1,1994,1994,1,428,2.0,0.0,5.0,10.0,50.0,25.0,10.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.75
1994-429-1994-1,1994,1994,1,429,2.0,,,,,,,,,,,,,,,,RealGDP,0.75
1994-431-1994-1,1994,1994,1,431,1.0,0.0,0.0,5.0,50.0,40.0,5.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.75
1994-432-1994-1,1994,1994,1,432,1.0,0.0,0.0,30.0,60.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.75
1994-433-1994-1,1994,1994,1,433,2.0,0.0,0.0,10.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.75
1994-435-1994-1,1994,1994,1,435,2.0,0.0,0.0,15.0,65.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.75
1994-437-1994-1,1994,1994,1,437,1.0,4.0,9.0,15.0,24.0,20.0,11.0,8.0,5.0,3.0,1.0,,,,,,RealGDP,0.75
1994-439-1994-1,1994,1994,1,439,2.0,0.0,5.0,15.0,40.0,25.0,10.0,5.0,0.0,0.0,0.0,,,,,,RealGDP,0.75
1994-440-1994-1,1994,1994,1,440,1.0,0.0,0.0,0.0,10.0,80.0,10.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.75
1994-442-1994-1,1994,1994,1,442,1.0,,,,,,,,,,,,,,,,RealGDP,0.75
1994-444-1994-1,1994,1994,1,444,2.0,0.0,5.0,15.0,75.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.75
1994-446-1994-1,1994,1994,1,446,2.0,0.0,0.0,10.0,60.0,20.0,10.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.75
1994-448-1994-1,1994,1994,1,448,1.0,0.0,0.0,30.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.75
1994-451-1994-1,1994,1994,1,451,2.0,0.0,0.0,0.0,50.0,40.0,10.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.75
1994-20-1994-2,1994,1994,2,20,2.0,0.0,10.0,30.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1994-40-1994-2,1994,1994,2,40,2.0,,,,,,,,,,,,,,,,RealGDP,0.5
1994-65-1994-2,1994,1994,2,65,1.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1994-84-1994-2,1994,1994,2,84,1.0,0.0,0.0,5.0,94.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1994-94-1994-2,1994,1994,2,94,1.0,1.0,4.0,20.0,40.0,20.0,10.0,4.0,1.0,0.0,0.0,,,,,,RealGDP,0.5
1994-404-1994-2,1994,1994,2,404,2.0,0.0,0.0,15.0,75.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1994-405-1994-2,1994,1994,2,405,1.0,0.0,0.0,20.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1994-407-1994-2,1994,1994,2,407,1.0,0.0,0.0,5.0,90.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1994-408-1994-2,1994,1994,2,408,1.0,3.0,10.0,35.0,30.0,15.0,5.0,2.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1994-409-1994-2,1994,1994,2,409,1.0,0.0,10.0,75.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1994-411-1994-2,1994,1994,2,411,2.0,1.0,4.0,20.0,40.0,20.0,8.0,5.0,1.0,0.5,0.5,,,,,,RealGDP,0.5
1994-414-1994-2,1994,1994,2,414,1.0,0.0,0.0,15.0,80.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1994-416-1994-2,1994,1994,2,416,2.0,0.0,0.0,5.0,60.0,20.0,10.0,5.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1994-420-1994-2,1994,1994,2,420,1.0,0.0,0.0,10.0,40.0,40.0,10.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1994-421-1994-2,1994,1994,2,421,1.0,0.0,0.0,17.5,60.0,17.5,5.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1994-423-1994-2,1994,1994,2,423,2.0,,,,,,,,,,,,,,,,RealGDP,0.5
1994-424-1994-2,1994,1994,2,424,1.0,0.0,0.0,25.0,60.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1994-426-1994-2,1994,1994,2,426,1.0,0.0,3.0,10.0,75.0,10.0,2.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1994-428-1994-2,1994,1994,2,428,2.0,0.0,0.0,20.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1994-429-1994-2,1994,1994,2,429,2.0,,,,,,,,,,,,,,,,RealGDP,0.5
1994-431-1994-2,1994,1994,2,431,1.0,5.0,5.0,20.0,40.0,25.0,5.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1994-432-1994-2,1994,1994,2,432,1.0,0.0,0.0,5.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1994-433-1994-2,1994,1994,2,433,2.0,0.0,0.0,20.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1994-434-1994-2,1994,1994,2,434,1.0,0.0,0.0,15.0,65.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1994-435-1994-2,1994,1994,2,435,2.0,0.0,0.0,10.0,70.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1994-437-1994-2,1994,1994,2,437,1.0,3.0,7.0,15.0,30.0,16.0,10.0,8.0,7.0,3.0,1.0,,,,,,RealGDP,0.5
1994-439-1994-2,1994,1994,2,439,2.0,3.0,10.0,20.0,40.0,14.0,9.0,4.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1994-440-1994-2,1994,1994,2,440,1.0,0.0,0.0,5.0,85.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1994-442-1994-2,1994,1994,2,442,1.0,5.0,10.0,15.0,25.0,30.0,10.0,5.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1994-444-1994-2,1994,1994,2,444,2.0,0.0,0.0,15.0,60.0,25.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1994-446-1994-2,1994,1994,2,446,2.0,0.0,0.0,5.0,40.0,30.0,15.0,10.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1994-448-1994-2,1994,1994,2,448,1.0,0.0,0.0,30.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1994-450-1994-2,1994,1994,2,450,1.0,0.0,0.0,20.0,50.0,25.0,5.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
1994-451-1994-2,1994,1994,2,451,2.0,0.0,0.0,5.0,75.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,0.5
